level_0,level_1,level_2,Total Return ($),Total Return (%),Annualized Return (%),Annualized Volatility (%),Sharpe Ratio,Sortino Ratio,Calmar Ratio,Treynor Ratio,Information Ratio,Max Drawdown (%),Max Drawdown Duration (days),Beta,Alpha,entry_threshold,lookback_window,p-value
"('entry_threshold', 2.4)","('lookback_window', 320)","('p-value', 0.01)",-2027.62,-0.41,-0.09,0.39,-0.23,-0.04,0.12,-1.72,-0.01,-0.76,806.0,0.00051,-0.0,2.4,320,0.01
"('entry_threshold', 2.4)","('lookback_window', 360)","('p-value', 0.01)",-1996.16,-0.4,-0.09,0.37,-0.23,-0.03,0.07,-1.02,-0.01,-1.2,802.0,0.00085,-0.0,2.4,360,0.01
"('entry_threshold', 1.6)","('lookback_window', 500)","('p-value', 0.1)",-10874.08,-2.17,-0.48,2.11,-0.23,-0.12,0.09,0.41,-0.04,-5.59,572.0,-0.01162,-0.0,1.6,500,0.1
"('entry_threshold', 2.2)","('lookback_window', 500)","('p-value', 0.05)",-2687.95,-0.54,-0.12,0.5,-0.23,-0.04,0.11,0.49,-0.01,-1.1,600.0,-0.0024,-0.0,2.2,500,0.05
"('entry_threshold', 1.6)","('lookback_window', 300)","('p-value', 0.1)",-15060.38,-3.01,-0.66,2.71,-0.24,-0.18,0.08,-0.92,-0.05,-7.8,859.0,0.00716,-0.01,1.6,300,0.1
"('entry_threshold', 1.5)","('lookback_window', 500)","('p-value', 0.1)",-11801.8,-2.36,-0.52,2.16,-0.24,-0.13,0.09,0.42,-0.04,-5.53,604.0,-0.01238,-0.0,1.5,500,0.1
"('entry_threshold', 2.3)","('lookback_window', 240)","('p-value', 0.05)",-7388.97,-1.48,-0.32,1.34,-0.24,-0.13,0.08,-5.27,-0.02,-3.82,902.0,0.00061,-0.0,2.3,240,0.05
"('entry_threshold', 2.4)","('lookback_window', 440)","('p-value', 0.1)",-5117.11,-1.02,-0.22,0.93,-0.24,-0.07,0.12,0.67,-0.02,-1.85,723.0,-0.00331,-0.0,2.4,440,0.1
"('entry_threshold', 1.8)","('lookback_window', 240)","('p-value', 0.05)",-10704.02,-2.14,-0.47,1.95,-0.24,-0.16,0.08,-0.86,-0.04,-6.21,901.0,0.00544,-0.01,1.8,240,0.05
"('entry_threshold', 1.9)","('lookback_window', 360)","('p-value', 0.1)",-10183.98,-2.04,-0.44,1.84,-0.24,-0.15,0.1,0.75,-0.03,-4.43,791.0,-0.00594,-0.0,1.9,360,0.1
"('entry_threshold', 2.1)","('lookback_window', 540)","('p-value', 0.1)",-6571.61,-1.31,-0.29,1.19,-0.24,-0.1,0.11,0.59,-0.02,-2.64,585.0,-0.00485,-0.0,2.1,540,0.1
"('entry_threshold', 1.8)","('lookback_window', 220)","('p-value', 0.1)",-18401.43,-3.68,-0.81,3.44,-0.24,-0.16,0.09,1.31,-0.06,-8.85,901.0,-0.00618,-0.01,1.8,220,0.1
"('entry_threshold', 2.2)","('lookback_window', 520)","('p-value', 0.05)",-2929.26,-0.59,-0.13,0.54,-0.24,-0.05,0.13,0.56,-0.01,-1.01,594.0,-0.00227,-0.0,2.2,520,0.05
"('entry_threshold', 2.0)","('lookback_window', 340)","('p-value', 0.01)",-3824.08,-0.76,-0.17,0.66,-0.25,-0.08,0.13,5.76,-0.01,-1.26,823.0,-0.00029,-0.0,2.0,340,0.01
"('entry_threshold', 1.7)","('lookback_window', 400)","('p-value', 0.05)",-9593.97,-1.92,-0.42,1.69,-0.25,-0.1,0.09,0.46,-0.03,-4.54,742.0,-0.00908,-0.0,1.7,400,0.05
"('entry_threshold', 2.2)","('lookback_window', 320)","('p-value', 0.05)",-6211.96,-1.24,-0.27,1.09,-0.25,-0.1,0.1,-7.15,-0.02,-2.66,813.0,0.00038,-0.0,2.2,320,0.05
"('entry_threshold', 2.0)","('lookback_window', 260)","('p-value', 0.05)",-11199.64,-2.24,-0.49,1.97,-0.25,-0.12,0.11,0.32,-0.04,-4.46,854.0,-0.01511,-0.0,2.0,260,0.05
"('entry_threshold', 2.2)","('lookback_window', 420)","('p-value', 0.1)",-7311.44,-1.46,-0.32,1.27,-0.25,-0.11,0.13,0.3,-0.02,-2.41,724.0,-0.01076,-0.0,2.2,420,0.1
"('entry_threshold', 2.4)","('lookback_window', 480)","('p-value', 0.05)",-1628.72,-0.33,-0.07,0.29,-0.25,-0.03,0.1,1.16,-0.01,-0.69,616.0,-0.00061,-0.0,2.4,480,0.05
"('entry_threshold', 1.6)","('lookback_window', 240)","('p-value', 0.01)",-6694.8,-1.34,-0.29,1.18,-0.25,-0.09,0.09,-1.0,-0.02,-3.33,912.0,0.00291,-0.0,1.6,240,0.01
"('entry_threshold', 2.3)","('lookback_window', 320)","('p-value', 0.01)",-2672.49,-0.53,-0.12,0.46,-0.25,-0.05,0.1,-3.33,-0.01,-1.18,822.0,0.00035,-0.0,2.3,320,0.01
"('entry_threshold', 1.5)","('lookback_window', 380)","('p-value', 0.05)",-9500.5,-1.9,-0.41,1.68,-0.25,-0.12,0.08,0.55,-0.03,-5.02,765.0,-0.00751,-0.0,1.5,380,0.05
"('entry_threshold', 2.3)","('lookback_window', 360)","('p-value', 0.1)",-6882.77,-1.38,-0.3,1.16,-0.26,-0.13,0.08,-2.84,-0.02,-3.98,783.0,0.00105,-0.0,2.3,360,0.1
"('entry_threshold', 1.6)","('lookback_window', 240)","('p-value', 0.05)",-15408.43,-3.08,-0.68,2.57,-0.26,-0.17,0.09,-1.06,-0.05,-7.26,908.0,0.0064,-0.01,1.6,240,0.05
"('entry_threshold', 2.3)","('lookback_window', 260)","('p-value', 0.05)",-8921.45,-1.78,-0.39,1.5,-0.26,-0.1,0.11,0.28,-0.03,-3.45,846.0,-0.01378,-0.0,2.3,260,0.05
"('entry_threshold', 2.3)","('lookback_window', 440)","('p-value', 0.05)",-3908.08,-0.78,-0.17,0.66,-0.26,-0.06,0.12,0.43,-0.01,-1.45,665.0,-0.00397,-0.0,2.3,440,0.05
"('entry_threshold', 1.9)","('lookback_window', 260)","('p-value', 0.05)",-12557.91,-2.51,-0.55,2.15,-0.26,-0.13,0.12,0.4,-0.04,-4.58,901.0,-0.01385,-0.0,1.9,260,0.05
"('entry_threshold', 1.9)","('lookback_window', 540)","('p-value', 0.05)",-5739.05,-1.15,-0.25,0.97,-0.26,-0.1,0.12,-33.69,-0.02,-2.05,586.0,7e-05,-0.0,1.9,540,0.05
"('entry_threshold', 2.1)","('lookback_window', 260)","('p-value', 0.1)",-19055.56,-3.81,-0.84,3.2,-0.26,-0.12,0.11,0.51,-0.06,-7.41,881.0,-0.01639,-0.01,2.1,260,0.1
"('entry_threshold', 2.4)","('lookback_window', 520)","('p-value', 0.05)",-2829.38,-0.57,-0.12,0.47,-0.26,-0.05,0.13,0.46,-0.01,-0.92,575.0,-0.00266,-0.0,2.4,520,0.05
"('entry_threshold', 1.5)","('lookback_window', 580)","('p-value', 0.1)",-14003.74,-2.8,-0.61,2.28,-0.27,-0.13,0.13,0.2,-0.05,-4.6,578.0,-0.03065,-0.0,1.5,580,0.1
"('entry_threshold', 1.6)","('lookback_window', 280)","('p-value', 0.01)",-8026.48,-1.61,-0.35,1.32,-0.27,-0.08,0.13,3.06,-0.03,-2.6,879.0,-0.00115,-0.0,1.6,280,0.01
"('entry_threshold', 1.6)","('lookback_window', 400)","('p-value', 0.05)",-10691.5,-2.14,-0.47,1.75,-0.27,-0.11,0.1,0.6,-0.04,-4.54,746.0,-0.00778,-0.0,1.6,400,0.05
"('entry_threshold', 2.0)","('lookback_window', 380)","('p-value', 0.05)",-7348.04,-1.47,-0.32,1.18,-0.27,-0.1,0.11,0.54,-0.02,-2.99,780.0,-0.00596,-0.0,2.0,380,0.05
"('entry_threshold', 2.4)","('lookback_window', 420)","('p-value', 0.1)",-5899.63,-1.18,-0.26,0.96,-0.27,-0.08,0.15,0.3,-0.02,-1.69,724.0,-0.00859,-0.0,2.4,420,0.1
"('entry_threshold', 1.6)","('lookback_window', 380)","('p-value', 0.1)",-15349.78,-3.07,-0.67,2.37,-0.28,-0.19,0.14,0.49,-0.05,-4.78,758.0,-0.01373,-0.0,1.6,380,0.1
"('entry_threshold', 2.4)","('lookback_window', 260)","('p-value', 0.05)",-7627.88,-1.53,-0.33,1.2,-0.28,-0.11,0.14,0.36,-0.03,-2.45,838.0,-0.00913,-0.0,2.4,260,0.05
"('entry_threshold', 1.6)","('lookback_window', 200)","('p-value', 0.01)",-6089.06,-1.22,-0.27,0.96,-0.28,-0.12,0.13,-0.29,-0.02,-1.99,920.0,0.00922,-0.0,1.6,200,0.01
"('entry_threshold', 2.4)","('lookback_window', 400)","('p-value', 0.05)",-3673.02,-0.73,-0.16,0.56,-0.28,-0.08,0.09,0.63,-0.01,-1.71,715.0,-0.00253,-0.0,2.4,400,0.05
"('entry_threshold', 2.2)","('lookback_window', 320)","('p-value', 0.01)",-2985.04,-0.6,-0.13,0.46,-0.28,-0.06,0.1,-3.13,-0.01,-1.24,822.0,0.00041,-0.0,2.2,320,0.01
"('entry_threshold', 1.6)","('lookback_window', 300)","('p-value', 0.05)",-10677.74,-2.14,-0.47,1.65,-0.28,-0.19,0.14,-0.74,-0.04,-3.29,863.0,0.00631,-0.01,1.6,300,0.05
"('entry_threshold', 1.5)","('lookback_window', 360)","('p-value', 0.1)",-17745.21,-3.55,-0.78,2.71,-0.29,-0.19,0.1,0.79,-0.06,-7.94,762.0,-0.00984,-0.01,1.5,360,0.1
"('entry_threshold', 1.5)","('lookback_window', 460)","('p-value', 0.1)",-13681.85,-2.74,-0.6,2.1,-0.29,-0.2,0.1,0.98,-0.05,-5.71,659.0,-0.00613,-0.0,1.5,460,0.1
"('entry_threshold', 2.3)","('lookback_window', 380)","('p-value', 0.01)",-3609.25,-0.72,-0.16,0.54,-0.29,-0.05,0.12,1.11,-0.01,-1.34,778.0,-0.00142,-0.0,2.3,380,0.01
"('entry_threshold', 1.9)","('lookback_window', 380)","('p-value', 0.05)",-8414.22,-1.68,-0.37,1.25,-0.29,-0.11,0.11,0.49,-0.03,-3.26,780.0,-0.00755,-0.0,1.9,380,0.05
"('entry_threshold', 1.7)","('lookback_window', 540)","('p-value', 0.1)",-13221.59,-2.64,-0.58,1.98,-0.29,-0.16,0.15,2.22,-0.04,-3.91,596.0,-0.0026,-0.01,1.7,540,0.1
"('entry_threshold', 2.2)","('lookback_window', 260)","('p-value', 0.1)",-19744.31,-3.95,-0.87,3.04,-0.29,-0.13,0.12,0.5,-0.06,-7.15,892.0,-0.01734,-0.01,2.2,260,0.1
"('entry_threshold', 2.4)","('lookback_window', 500)","('p-value', 0.1)",-4799.69,-0.96,-0.21,0.73,-0.29,-0.07,0.1,0.57,-0.02,-2.14,588.0,-0.00369,-0.0,2.4,500,0.1
"('entry_threshold', 1.6)","('lookback_window', 380)","('p-value', 0.05)",-11037.84,-2.21,-0.48,1.66,-0.29,-0.13,0.11,0.92,-0.04,-4.3,760.0,-0.00525,-0.0,1.6,380,0.05
"('entry_threshold', 1.5)","('lookback_window', 520)","('p-value', 0.05)",-9703.01,-1.94,-0.42,1.39,-0.3,-0.15,0.16,-34.64,-0.03,-2.73,591.0,0.00012,-0.0,1.5,520,0.05
"('entry_threshold', 1.9)","('lookback_window', 460)","('p-value', 0.1)",-10536.47,-2.11,-0.46,1.53,-0.3,-0.13,0.11,1.18,-0.04,-4.36,654.0,-0.00389,-0.0,1.9,460,0.1
"('entry_threshold', 1.5)","('lookback_window', 200)","('p-value', 0.01)",-6650.63,-1.33,-0.29,0.98,-0.3,-0.13,0.14,-0.29,-0.02,-2.03,931.0,0.01016,-0.0,1.5,200,0.01
"('entry_threshold', 1.9)","('lookback_window', 320)","('p-value', 0.05)",-10702.47,-2.14,-0.47,1.57,-0.3,-0.16,0.12,-1.98,-0.04,-4.04,826.0,0.00236,-0.0,1.9,320,0.05
"('entry_threshold', 1.6)","('lookback_window', 460)","('p-value', 0.1)",-13777.02,-2.76,-0.6,2.05,-0.3,-0.19,0.1,0.97,-0.05,-5.86,681.0,-0.00624,-0.0,1.6,460,0.1
"('entry_threshold', 1.9)","('lookback_window', 300)","('p-value', 0.1)",-15138.61,-3.03,-0.66,2.18,-0.3,-0.18,0.12,-1.75,-0.05,-5.5,853.0,0.00379,-0.01,1.9,300,0.1
"('entry_threshold', 1.9)","('lookback_window', 220)","('p-value', 0.1)",-21856.24,-4.37,-0.96,3.26,-0.3,-0.19,0.1,1.87,-0.07,-9.73,888.0,-0.00517,-0.01,1.9,220,0.1
"('entry_threshold', 2.1)","('lookback_window', 400)","('p-value', 0.05)",-5919.45,-1.18,-0.26,0.87,-0.3,-0.11,0.11,0.86,-0.02,-2.36,724.0,-0.00301,-0.0,2.1,400,0.05
"('entry_threshold', 2.0)","('lookback_window', 220)","('p-value', 0.05)",-16893.87,-3.38,-0.74,2.45,-0.3,-0.11,0.11,-3.38,-0.06,-6.7,909.0,0.00219,-0.01,2.0,220,0.05
"('entry_threshold', 1.8)","('lookback_window', 340)","('p-value', 0.01)",-5578.37,-1.12,-0.24,0.77,-0.31,-0.1,0.14,6.47,-0.02,-1.74,822.0,-0.00038,-0.0,1.8,340,0.01
"('entry_threshold', 2.2)","('lookback_window', 360)","('p-value', 0.1)",-9901.46,-1.98,-0.43,1.41,-0.31,-0.16,0.11,1.12,-0.03,-4.05,783.0,-0.00386,-0.0,2.2,360,0.1
"('entry_threshold', 1.6)","('lookback_window', 520)","('p-value', 0.05)",-9376.16,-1.88,-0.41,1.33,-0.31,-0.14,0.15,-7.77,-0.03,-2.73,587.0,0.00053,-0.0,1.6,520,0.05
"('entry_threshold', 1.7)","('lookback_window', 360)","('p-value', 0.01)",-4915.95,-0.98,-0.21,0.68,-0.31,-0.09,0.12,-3.9,-0.02,-1.84,801.0,0.00055,-0.0,1.7,360,0.01
"('entry_threshold', 2.2)","('lookback_window', 380)","('p-value', 0.05)",-7733.52,-1.55,-0.34,1.09,-0.31,-0.1,0.15,0.71,-0.03,-2.23,780.0,-0.00476,-0.0,2.2,380,0.05
"('entry_threshold', 1.8)","('lookback_window', 320)","('p-value', 0.05)",-12581.26,-2.52,-0.55,1.8,-0.31,-0.16,0.12,-1.4,-0.04,-4.64,840.0,0.00393,-0.01,1.8,320,0.05
"('entry_threshold', 2.1)","('lookback_window', 420)","('p-value', 0.1)",-10120.82,-2.02,-0.44,1.38,-0.32,-0.15,0.15,0.33,-0.03,-3.04,724.0,-0.01326,-0.0,2.1,420,0.1
"('entry_threshold', 2.3)","('lookback_window', 300)","('p-value', 0.1)",-9256.54,-1.85,-0.4,1.27,-0.32,-0.15,0.14,89.45,-0.03,-2.8,836.0,-5e-05,-0.0,2.3,300,0.1
"('entry_threshold', 2.1)","('lookback_window', 380)","('p-value', 0.05)",-8434.23,-1.69,-0.37,1.16,-0.32,-0.11,0.12,1.0,-0.03,-3.1,780.0,-0.00367,-0.0,2.1,380,0.05
"('entry_threshold', 2.1)","('lookback_window', 320)","('p-value', 0.01)",-3724.45,-0.74,-0.16,0.51,-0.32,-0.09,0.13,-1.66,-0.01,-1.27,838.0,0.00097,-0.0,2.1,320,0.01
"('entry_threshold', 2.1)","('lookback_window', 300)","('p-value', 0.1)",-11198.19,-2.24,-0.49,1.54,-0.32,-0.19,0.14,-1.13,-0.04,-3.56,850.0,0.00433,-0.01,2.1,300,0.1
"('entry_threshold', 2.2)","('lookback_window', 200)","('p-value', 0.1)",-19699.96,-3.94,-0.87,2.71,-0.32,-0.17,0.12,0.77,-0.07,-7.47,892.0,-0.01123,-0.01,2.2,200,0.1
"('entry_threshold', 1.9)","('lookback_window', 240)","('p-value', 0.01)",-4226.39,-0.85,-0.18,0.56,-0.33,-0.12,0.13,-0.79,-0.01,-1.42,863.0,0.00232,-0.0,1.9,240,0.01
"('entry_threshold', 2.2)","('lookback_window', 460)","('p-value', 0.1)",-8705.74,-1.74,-0.38,1.15,-0.33,-0.11,0.1,2.37,-0.03,-3.63,658.0,-0.0016,-0.0,2.2,460,0.1
"('entry_threshold', 1.6)","('lookback_window', 360)","('p-value', 0.1)",-18125.77,-3.63,-0.8,2.33,-0.34,-0.25,0.12,0.82,-0.06,-6.8,769.0,-0.00966,-0.01,1.6,360,0.1
"('entry_threshold', 2.3)","('lookback_window', 300)","('p-value', 0.05)",-7137.78,-1.43,-0.31,0.9,-0.34,-0.13,0.13,34.69,-0.02,-2.43,835.0,-9e-05,-0.0,2.3,300,0.05
"('entry_threshold', 2.2)","('lookback_window', 260)","('p-value', 0.01)",-8618.88,-1.72,-0.38,1.11,-0.34,-0.09,0.12,0.73,-0.03,-3.19,901.0,-0.00513,-0.0,2.2,260,0.01
"('entry_threshold', 2.4)","('lookback_window', 460)","('p-value', 0.1)",-7158.67,-1.43,-0.31,0.91,-0.34,-0.09,0.1,12.84,-0.02,-3.03,667.0,-0.00024,-0.0,2.4,460,0.1
"('entry_threshold', 2.0)","('lookback_window', 420)","('p-value', 0.05)",-7841.92,-1.57,-0.34,0.97,-0.35,-0.09,0.16,0.47,-0.03,-2.18,738.0,-0.00724,-0.0,2.0,420,0.05
"('entry_threshold', 1.7)","('lookback_window', 580)","('p-value', 0.01)",-2127.93,-0.43,-0.09,0.26,-0.35,-0.03,0.16,-1.47,-0.01,-0.58,580.0,0.00063,-0.0,1.7,580,0.01
"('entry_threshold', 1.8)","('lookback_window', 580)","('p-value', 0.01)",-2127.93,-0.43,-0.09,0.26,-0.35,-0.03,0.16,-1.47,-0.01,-0.58,580.0,0.00063,-0.0,1.8,580,0.01
"('entry_threshold', 2.1)","('lookback_window', 260)","('p-value', 0.01)",-8904.31,-1.78,-0.39,1.12,-0.35,-0.09,0.12,0.77,-0.03,-3.24,901.0,-0.00504,-0.0,2.1,260,0.01
"('entry_threshold', 2.1)","('lookback_window', 420)","('p-value', 0.01)",-2294.53,-0.46,-0.1,0.29,-0.35,-0.02,0.16,2.39,-0.01,-0.62,726.0,-0.00042,-0.0,2.1,420,0.01
"('entry_threshold', 1.8)","('lookback_window', 400)","('p-value', 0.05)",-12228.57,-2.45,-0.54,1.49,-0.36,-0.13,0.13,0.63,-0.04,-4.27,746.0,-0.00844,-0.0,1.8,400,0.05
"('entry_threshold', 2.0)","('lookback_window', 320)","('p-value', 0.01)",-4261.27,-0.85,-0.19,0.52,-0.36,-0.1,0.14,-1.85,-0.01,-1.37,839.0,0.001,-0.0,2.0,320,0.01
"('entry_threshold', 1.7)","('lookback_window', 340)","('p-value', 0.05)",-14673.76,-2.93,-0.64,1.8,-0.36,-0.2,0.14,2.51,-0.05,-4.63,822.0,-0.00256,-0.01,1.7,340,0.05
"('entry_threshold', 2.4)","('lookback_window', 580)","('p-value', 0.05)",-4722.09,-0.94,-0.21,0.57,-0.36,-0.07,0.19,0.71,-0.02,-1.1,559.0,-0.0029,-0.0,2.4,580,0.05
"('entry_threshold', 1.5)","('lookback_window', 280)","('p-value', 0.1)",-29153.51,-5.83,-1.29,3.63,-0.36,-0.26,0.17,1.72,-0.1,-7.8,882.0,-0.0075,-0.01,1.5,280,0.1
"('entry_threshold', 1.5)","('lookback_window', 280)","('p-value', 0.01)",-11294.36,-2.26,-0.49,1.36,-0.36,-0.11,0.18,5.62,-0.04,-2.76,879.0,-0.00088,-0.0,1.5,280,0.01
"('entry_threshold', 1.7)","('lookback_window', 380)","('p-value', 0.05)",-13495.67,-2.7,-0.59,1.6,-0.37,-0.16,0.14,0.8,-0.05,-4.28,759.0,-0.00739,-0.01,1.7,380,0.05
"('entry_threshold', 1.9)","('lookback_window', 380)","('p-value', 0.1)",-15191.25,-3.04,-0.67,1.81,-0.37,-0.21,0.17,0.59,-0.05,-3.91,779.0,-0.01133,-0.01,1.9,380,0.1
"('entry_threshold', 1.8)","('lookback_window', 260)","('p-value', 0.1)",-30518.37,-6.1,-1.36,3.63,-0.37,-0.23,0.15,0.81,-0.1,-8.79,895.0,-0.01676,-0.01,1.8,260,0.1
"('entry_threshold', 2.2)","('lookback_window', 240)","('p-value', 0.01)",-4197.13,-0.84,-0.18,0.49,-0.37,-0.11,0.12,-0.78,-0.01,-1.54,861.0,0.00235,-0.0,2.2,240,0.01
"('entry_threshold', 1.7)","('lookback_window', 340)","('p-value', 0.01)",-6752.37,-1.35,-0.29,0.79,-0.37,-0.12,0.16,6.47,-0.02,-1.81,822.0,-0.00045,-0.0,1.7,340,0.01
"('entry_threshold', 2.2)","('lookback_window', 520)","('p-value', 0.1)",-8549.59,-1.71,-0.37,1.0,-0.37,-0.12,0.17,1.06,-0.03,-2.19,601.0,-0.00351,-0.0,2.2,520,0.1
"('entry_threshold', 2.4)","('lookback_window', 400)","('p-value', 0.1)",-8052.43,-1.61,-0.35,0.93,-0.38,-0.11,0.19,0.44,-0.03,-1.89,724.0,-0.00791,-0.0,2.4,400,0.1
"('entry_threshold', 1.7)","('lookback_window', 360)","('p-value', 0.1)",-19134.92,-3.83,-0.84,2.21,-0.38,-0.25,0.12,0.93,-0.06,-7.06,766.0,-0.00909,-0.01,1.7,360,0.1
"('entry_threshold', 1.7)","('lookback_window', 500)","('p-value', 0.1)",-16086.87,-3.22,-0.71,1.86,-0.38,-0.17,0.15,0.62,-0.05,-4.7,588.0,-0.01138,-0.01,1.7,500,0.1
"('entry_threshold', 1.5)","('lookback_window', 240)","('p-value', 0.1)",-36964.69,-7.39,-1.65,4.3,-0.38,-0.34,0.13,0.67,-0.12,-12.78,916.0,-0.02469,-0.01,1.5,240,0.1
"('entry_threshold', 1.7)","('lookback_window', 380)","('p-value', 0.01)",-6731.32,-1.35,-0.29,0.75,-0.39,-0.1,0.15,0.99,-0.02,-2.01,755.0,-0.00297,-0.0,1.7,380,0.01
"('entry_threshold', 2.1)","('lookback_window', 340)","('p-value', 0.05)",-10833.23,-2.17,-0.47,1.23,-0.39,-0.19,0.14,0.8,-0.04,-3.48,822.0,-0.00594,-0.0,2.1,340,0.05
"('entry_threshold', 2.1)","('lookback_window', 340)","('p-value', 0.1)",-14752.71,-2.95,-0.65,1.65,-0.39,-0.21,0.14,0.72,-0.05,-4.55,819.0,-0.00893,-0.0,2.1,340,0.1
"('entry_threshold', 2.3)","('lookback_window', 460)","('p-value', 0.1)",-9022.49,-1.8,-0.39,1.01,-0.39,-0.12,0.12,-17.25,-0.03,-3.33,678.0,0.00023,-0.0,2.3,460,0.1
"('entry_threshold', 2.3)","('lookback_window', 200)","('p-value', 0.1)",-21292.77,-4.26,-0.94,2.41,-0.39,-0.19,0.14,0.75,-0.07,-6.94,894.0,-0.01246,-0.01,2.3,200,0.1
"('entry_threshold', 1.9)","('lookback_window', 340)","('p-value', 0.01)",-6442.6,-1.29,-0.28,0.72,-0.39,-0.11,0.15,4.05,-0.02,-1.91,821.0,-0.00069,-0.0,1.9,340,0.01
"('entry_threshold', 2.0)","('lookback_window', 540)","('p-value', 0.1)",-12351.05,-2.47,-0.54,1.37,-0.39,-0.15,0.18,0.73,-0.04,-2.98,600.0,-0.00742,-0.0,2.0,540,0.1
"('entry_threshold', 2.4)","('lookback_window', 500)","('p-value', 0.05)",-3970.9,-0.79,-0.17,0.45,-0.39,-0.06,0.17,0.66,-0.01,-1.03,616.0,-0.0026,-0.0,2.4,500,0.05
"('entry_threshold', 1.5)","('lookback_window', 220)","('p-value', 0.05)",-27123.69,-5.42,-1.2,3.11,-0.39,-0.2,0.15,-3.62,-0.09,-8.2,910.0,0.00332,-0.01,1.5,220,0.05
"('entry_threshold', 1.6)","('lookback_window', 220)","('p-value', 0.05)",-26302.77,-5.26,-1.16,3.01,-0.39,-0.18,0.15,-3.68,-0.09,-7.6,916.0,0.00316,-0.01,1.6,220,0.05
"('entry_threshold', 2.0)","('lookback_window', 320)","('p-value', 0.1)",-16789.26,-3.36,-0.74,1.85,-0.4,-0.24,0.13,2.2,-0.06,-5.55,839.0,-0.00336,-0.01,2.0,320,0.1
"('entry_threshold', 1.9)","('lookback_window', 200)","('p-value', 0.1)",-32337.95,-6.47,-1.44,3.62,-0.4,-0.24,0.17,6.15,-0.11,-8.67,926.0,-0.00234,-0.01,1.9,200,0.1
"('entry_threshold', 1.8)","('lookback_window', 320)","('p-value', 0.01)",-6432.94,-1.29,-0.28,0.7,-0.4,-0.13,0.13,-3.25,-0.02,-2.15,832.0,0.00086,-0.0,1.8,320,0.01
"('entry_threshold', 2.2)","('lookback_window', 420)","('p-value', 0.01)",-2664.75,-0.53,-0.12,0.29,-0.4,-0.02,0.19,2.79,-0.01,-0.62,726.0,-0.00041,-0.0,2.2,420,0.01
"('entry_threshold', 1.9)","('lookback_window', 320)","('p-value', 0.01)",-5911.52,-1.18,-0.26,0.65,-0.4,-0.11,0.13,-5.49,-0.02,-2.04,832.0,0.00047,-0.0,1.9,320,0.01
"('entry_threshold', 1.8)","('lookback_window', 380)","('p-value', 0.1)",-18023.8,-3.6,-0.79,2.01,-0.4,-0.23,0.15,0.96,-0.06,-5.25,758.0,-0.00825,-0.01,1.8,380,0.1
"('entry_threshold', 2.3)","('lookback_window', 420)","('p-value', 0.01)",-2664.75,-0.53,-0.12,0.29,-0.4,-0.02,0.19,2.79,-0.01,-0.62,726.0,-0.00041,-0.0,2.3,420,0.01
"('entry_threshold', 2.3)","('lookback_window', 460)","('p-value', 0.01)",-831.58,-0.17,-0.04,0.09,-0.4,-0.05,0.14,10.57,-0.0,-0.26,692.0,-3e-05,-0.0,2.3,460,0.01
"('entry_threshold', 2.0)","('lookback_window', 220)","('p-value', 0.1)",-27744.16,-5.55,-1.23,3.07,-0.4,-0.23,0.11,1.84,-0.09,-10.77,896.0,-0.0067,-0.01,2.0,220,0.1
"('entry_threshold', 1.5)","('lookback_window', 340)","('p-value', 0.1)",-25307.38,-5.06,-1.12,2.8,-0.4,-0.29,0.19,0.66,-0.08,-6.03,819.0,-0.01688,-0.01,1.5,340,0.1
"('entry_threshold', 1.5)","('lookback_window', 220)","('p-value', 0.1)",-41142.49,-8.23,-1.84,4.54,-0.41,-0.32,0.17,1.44,-0.13,-11.08,927.0,-0.01281,-0.02,1.5,220,0.1
"('entry_threshold', 1.7)","('lookback_window', 460)","('p-value', 0.1)",-16523.45,-3.3,-0.73,1.76,-0.41,-0.23,0.11,2.23,-0.06,-6.45,667.0,-0.00325,-0.01,1.7,460,0.1
"('entry_threshold', 1.7)","('lookback_window', 320)","('p-value', 0.01)",-6536.79,-1.31,-0.28,0.7,-0.41,-0.14,0.14,-2.91,-0.02,-2.08,831.0,0.00098,-0.0,1.7,320,0.01
"('entry_threshold', 1.8)","('lookback_window', 320)","('p-value', 0.1)",-22531.13,-4.51,-0.99,2.44,-0.41,-0.24,0.15,11.28,-0.08,-6.85,839.0,-0.00088,-0.01,1.8,320,0.1
"('entry_threshold', 1.6)","('lookback_window', 380)","('p-value', 0.01)",-7251.78,-1.45,-0.32,0.77,-0.41,-0.11,0.15,1.16,-0.02,-2.11,755.0,-0.00273,-0.0,1.6,380,0.01
"('entry_threshold', 2.2)","('lookback_window', 400)","('p-value', 0.05)",-7536.12,-1.51,-0.33,0.79,-0.41,-0.14,0.13,0.72,-0.03,-2.48,722.0,-0.00457,-0.0,2.2,400,0.05
"('entry_threshold', 1.9)","('lookback_window', 340)","('p-value', 0.05)",-14136.63,-2.83,-0.62,1.5,-0.41,-0.21,0.14,0.72,-0.05,-4.36,821.0,-0.00859,-0.0,1.9,340,0.05
"('entry_threshold', 1.8)","('lookback_window', 400)","('p-value', 0.1)",-18810.01,-3.76,-0.83,2.0,-0.41,-0.22,0.17,0.39,-0.06,-4.73,750.0,-0.02116,-0.0,1.8,400,0.1
"('entry_threshold', 1.6)","('lookback_window', 560)","('p-value', 0.1)",-19004.8,-3.8,-0.84,2.01,-0.42,-0.23,0.18,0.3,-0.06,-4.75,586.0,-0.02797,-0.0,1.6,560,0.1
